"f_RT","f_Hu","h_RT","h_Hu","n_RT","n_Hu","s_RT","s_Hu","p_RT","p_Hu","VP","PH","PSW","PSS","PSS_squared","PSS1:1","PSS2:1","PSS3:1","PSS4:1","PSS5:1","PSS6:1","PSS7:1","PSS8:1","PSS9:1","PSS10:1","Confound_h_p","Confound_h_n","Confound_h_s","Confound_h_f","Confound_f_p","Confound_f_n","Confound_f_s","Confound_f_h","Confound_p_f","Confound_p_n","Confound_p_s","Confound_p_h","Confound_s_f","Confound_s_n","Confound_s_p","Confound_s_h","Confound_n_f","Confound_n_s","Confound_n_p","Confound_n_h","h_Hu_arcs","p_Hu_arcs","n_Hu_arcs","s_Hu_arcs","f_Hu_arcs","mean_Hu","gender","sex","age","Stress_Terzil","exp","catchtrials_corr"
429.2222222222222,1.0,362.0,0.7111111111111111,246.1111111111111,1.0,377.25,1.0,394.9,0.7111111111111111,105,13,5,18,324,3,2,3,1,2,2,1,1,2,1,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.00334585151606,1.00334585151606,1.570796326794897,1.570796326794897,1.570796326794897,0.8844444444444445,"m",2,27,"2=medium","wot",100.0
662.5,1.0,1090.111111111111,0.7111111111111111,405.75,1.0,468.9,1.0,882.625,0.6428571428571429,106,22,8,30,900,4,3,4,2,2,4,1,3,4,3,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.00334585151606,0.9302740141154722,1.570796326794897,1.570796326794897,1.570796326794897,0.8707936507936509,"w",1,22,"3=high","wot",100.0
774.2222222222222,0.8888888888888888,604.4,0.5333333333333333,283.5555555555555,1.0,357.6666666666667,0.9,550.625,0.3333333333333333,107,17,11,28,784,1,3,3,3,3,4,2,3,2,4,0.2,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8187562376025609,0.6154797086703873,1.570796326794897,1.249045772398254,1.230959417340775,0.731111111111111,"w",1,28,"3=high","wot",100.0
1235.875,0.875,1160.5,0.5785714285714286,708.1428571428571,1.0,2070.7,0.9090909090909091,977.5,0.4166666666666667,108,9,9,18,324,1,2,2,3,2,2,2,2,2,0,0.1,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8642966112884559,0.7016741237876036,1.570796326794897,1.264518957625227,1.209429202888189,0.7558658008658009,"m",2,22,"2=medium","wot",80.0
977.4,0.6,874.4,0.3272727272727273,589.0,1.0,761.2222222222222,0.6428571428571429,866.8888888888889,0.1428571428571428,109,12,9,21,441,1,3,2,2,2,3,2,3,2,1,0.4,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.1111111111111111,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6090366098458618,0.3875966866551806,1.570796326794897,0.9302740141154722,0.8860771237926137,0.5425974025974025,"w",1,28,"3=high","wot",100.0
2314.777777777778,0.7777777777777778,2731.777777777778,0.5,1336.111111111111,0.9,2413.666666666667,0.7111111111111111,1778.3,0.5818181818181818,110,6,7,13,169,1,2,1,2,3,1,1,1,1,0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.2,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.7853981633974484,0.8675859554127737,1.249045772398254,1.00334585151606,1.079913648505585,0.6941414141414141,"m",2,37,"1=low","wot",100.0
1349.3,0.6,1414.285714285714,0.3968253968253968,467.0,1.0,710.0,0.7111111111111111,875.6666666666666,0.4,111,7,6,13,169,0,1,1,1,2,3,2,1,2,0,0.2857142857142857,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.6814769687207749,0.684719203002283,1.570796326794897,1.00334585151606,0.8860771237926137,0.6215873015873016,"m",2,39,"1=low","wot",100.0
1159.444444444444,0.5714285714285714,1239.333333333333,0.6049382716049383,556.8,1.0,986.4,0.7363636363636363,982.8,0.5818181818181818,112,11,2,13,169,2,1,3,0,0,2,1,1,3,0,0.2222222222222222,0.0,0.0,0.0,0.1111111111111111,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8911225078866527,0.8675859554127737,1.570796326794897,1.031589733535445,0.8570719478501309,0.6989097322430655,"m",2,35,"1=low","wot",100.0
843.3,0.9,984.3333333333334,0.8333333333333334,736.3333333333334,1.0,732.9,0.9090909090909091,872.4,0.9090909090909091,113,12,8,20,400,2,2,2,1,2,3,3,2,1,2,0.1666666666666667,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.150261991510932,1.264518957625227,1.570796326794897,1.264518957625227,1.249045772398254,0.9103030303030304,"w",1,34,"2=medium","wot",100.0
488.7777777777778,0.9,530.4444444444445,0.6805555555555556,431.0,1.0,488.2,0.9,648.1111111111111,0.7111111111111111,114,17,11,28,784,2,3,3,3,3,3,2,3,3,3,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9701277283473332,1.00334585151606,1.570796326794897,1.249045772398254,1.249045772398254,0.8383333333333335,"w",1,23,"3=high","wot",100.0
598.0,0.7,521.9,0.7363636363636363,459.1,0.9,324.8571428571428,0.5833333333333334,387.6666666666667,0.7777777777777778,115,15,9,24,576,2,3,3,3,2,1,2,2,4,2,0.0,0.0,0.1,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,1.031589733535445,1.079913648505585,1.249045772398254,0.869122203007293,0.9911565864311923,0.7394949494949495,"w",1,21,"3=high","wot",100.0
843.875,0.25,1522.7,0.4166666666666667,676.25,0.765625,938.3,0.5785714285714286,1118.5,0.25,116,8,5,13,169,2,1,2,1,2,1,1,1,1,1,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.4,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.125,0.0,0.0,0.7016741237876036,0.5235987755982988,1.065435816510739,0.8642966112884559,0.5235987755982988,0.4521726190476191,"m",2,30,"1=low","wot",100.0
567.7,0.49,795.5,0.3571428571428572,416.8888888888889,0.9,464.875,0.5,872.75,0.3472222222222222,117,2,6,8,64,1,0,1,1,2,0,2,1,0,0,0.4,0.0,0.0,0.1,0.0,0.0,0.3,0.0,0.125,0.0,0.0,0.25,0.125,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.6405223126794245,0.6301372460645644,1.249045772398254,0.7853981633974484,0.775397496610753,0.5188730158730159,"m",2,27,"1=low","wot",100.0
621.8888888888889,0.7777777777777778,734.6,0.3769230769230769,871.0,0.7111111111111111,641.0,0.7901234567901234,669.0,0.1875,118,13,7,20,400,2,2,3,2,1,2,2,2,2,2,0.3,0.0,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.0,0.625,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.6610431688506869,0.4478323969289325,1.00334585151606,1.09491407713448,1.079913648505585,0.5686870845204178,"w",1,23,"2=medium","wot",100.0
1106.5,0.75,1770.7,0.4454545454545454,836.8888888888889,1.0,788.4444444444445,0.8181818181818182,1112.111111111111,0.3472222222222222,119,8,4,12,144,2,1,2,1,1,1,1,1,1,1,0.3,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7307439359886967,0.6301372460645644,1.570796326794897,1.130285663790198,1.047197551196598,0.6721717171717172,"m",2,29,"1=low","wot",100.0
467.0,0.8888888888888888,807.2,0.8,387.0,0.8,484.0,1.0,385.0,0.8888888888888888,120,19,9,28,784,3,2,4,2,2,3,2,3,4,3,0.1,0.1,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.10714871779409,1.230959417340775,1.10714871779409,1.570796326794897,1.230959417340775,0.8755555555555556,"w",1,20,"3=high","wot",100.0
889.625,0.25,915.2222222222222,0.2777777777777778,842.6,0.9090909090909091,1069.6,0.2777777777777778,888.8888888888889,0.2222222222222222,121,12,6,18,324,2,1,2,1,2,4,1,2,2,1,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5555555555555556,0.4,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.5551211675567872,0.4908826782893114,1.264518957625227,0.5551211675567872,0.5235987755982988,0.3873737373737374,"m",2,29,"2=medium","wot",100.0
394.6,0.9,401.0,0.8,267.2222222222222,0.9,258.75,1.0,246.2,0.8,122,8,6,14,196,1,0,2,1,2,2,2,1,2,1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.10714871779409,1.10714871779409,1.249045772398254,1.570796326794897,1.249045772398254,0.8800000000000001,"m",2,41,"1=low","wot",100.0
534.3,0.9,514.4444444444445,0.6923076923076923,253.25,1.0,598.5555555555555,0.9,592.8888888888889,0.5555555555555556,123,20,12,32,1024,3,4,4,2,3,4,4,3,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9827937232473292,0.8410686705679302,1.570796326794897,1.249045772398254,1.249045772398254,0.8095726495726497,"m",2,21,"3=high","wot",100.0
1828.111111111111,0.7777777777777778,2225.5,0.6805555555555556,510.5555555555555,0.9,1164.444444444444,0.9,1810.1,0.7111111111111111,124,5,3,8,64,1,0,1,0,1,1,1,1,2,0,0.0,0.125,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9701277283473332,1.00334585151606,1.249045772398254,1.249045772398254,1.079913648505585,0.7938888888888889,"w",1,32,"1=low","wot",100.0
1395.4,0.9,964.7,0.8333333333333334,377.0,1.0,485.5,1.0,639.25,0.6428571428571429,125,19,8,27,729,2,4,4,2,1,4,2,3,2,3,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.150261991510932,0.9302740141154722,1.570796326794897,1.570796326794897,1.249045772398254,0.8752380952380954,"w",1,37,"3=high","wot",100.0
535.3333333333334,0.9,380.125,0.5714285714285714,505.7,1.0,781.7777777777778,0.8888888888888888,568.7777777777778,0.3333333333333333,126,6,6,12,144,1,3,0,1,3,2,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8570719478501309,0.6154797086703873,1.570796326794897,1.230959417340775,1.249045772398254,0.7387301587301588,"w",1,25,"1=low","wot",80.0
1078.25,0.5208333333333334,599.5555555555555,0.9,386.9,1.0,439.9,0.7363636363636363,672.25,0.5625,127,13,7,20,400,2,3,2,1,2,2,1,3,3,1,0.0,0.0,0.0,0.0,0.25,0.0,0.125,0.0,0.0,0.0,0.125,0.125,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.249045772398254,0.848062078981481,1.570796326794897,1.031589733535445,0.8062375296087373,0.7439393939393939,"m",2,19,"2=medium","wot",100.0
1891.25,0.75,1488.0,0.5785714285714286,989.6666666666666,1.0,1370.111111111111,0.8181818181818182,1424.3,0.4166666666666667,128,10,7,17,289,2,2,3,1,2,1,2,2,2,0,0.1,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8642966112884559,0.7016741237876036,1.570796326794897,1.130285663790198,1.047197551196598,0.7126839826839827,"w",1,41,"2=medium","wot",100.0
864.4,0.8,546.3,0.36,463.1428571428572,0.875,412.1,0.9090909090909091,458.6,0.36,129,11,6,17,289,2,0,2,1,2,3,2,1,3,1,0.4,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6435011087932844,0.6435011087932844,1.209429202888189,1.264518957625227,1.10714871779409,0.6608181818181817,"m",2,37,"2=medium","wot",100.0
625.0,0.7777777777777778,929.1,0.4923076923076923,479.0,0.9,422.25,0.8,751.1111111111111,0.3555555555555556,130,11,8,19,361,1,2,2,2,2,3,2,2,2,1,0.1,0.1,0.0,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7777055522287261,0.6388651442354112,1.249045772398254,1.10714871779409,1.079913648505585,0.6651282051282051,"w",1,23,"2=medium","wot",100.0
1230.1,1.0,749.5555555555555,0.8181818181818182,1379.7,0.8,1612.857142857143,1.0,921.4444444444445,0.7901234567901234,131,10,6,16,256,1,2,3,1,2,2,1,2,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,1.130285663790198,1.09491407713448,1.10714871779409,1.570796326794897,1.570796326794897,0.8816610549943883,"w",1,19,"2=medium","wot",100.0
873.0,0.1333333333333333,1241.777777777778,0.494949494949495,1286.7,0.7111111111111111,550.8,0.3769230769230769,1047.7,0.3571428571428572,132,14,12,26,676,1,2,3,3,3,2,2,4,3,3,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.1,0.0,0.4,0.3,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.7803475724588205,0.6405223126794245,1.00334585151606,0.6610431688506869,0.3737921748345104,0.4146919746919747,"w",1,21,"3=high","wot",100.0
1843.8,0.9,961.8571428571429,0.6428571428571429,871.2,1.0,1051.444444444444,1.0,1038.8,0.64,133,8,6,14,196,1,1,2,1,2,3,1,2,1,0,0.1428571428571428,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9302740141154722,0.9272952180016123,1.570796326794897,1.570796326794897,1.249045772398254,0.8365714285714286,"w",1,27,"1=low","wot",100.0
941.3333333333334,0.5714285714285714,828.4444444444445,0.253968253968254,727.625,0.75,420.8888888888889,0.6464646464646465,538.8,0.35,134,16,5,21,441,3,3,3,1,2,1,1,1,4,2,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.3,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.528168925616855,0.6330518363897495,1.047197551196598,0.9340427085181315,0.8570719478501309,0.5143722943722944,"m",2,33,"3=high","wot",100.0
714.125,0.875,530.625,0.45,628.3333333333334,0.8181818181818182,625.1,0.81,638.5,0.5142857142857142,135,16,7,23,529,2,3,4,2,2,3,1,2,2,2,0.125,0.125,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.4,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.7353144528166684,0.7996858220320946,1.130285663790198,1.119769514998634,1.209429202888189,0.6934935064935065,"m",2,26,"3=high","wot",100.0
1355.8,0.6,1842.444444444444,0.6464646464646465,955.4444444444445,0.9,1569.25,0.5568181818181818,1256.6,0.6125,136,12,5,17,289,2,1,3,1,1,2,1,2,2,2,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.3,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.9340427085181315,0.8988696814867083,1.249045772398254,0.8423393456240897,0.8860771237926137,0.6631565656565657,"m",2,37,"2=medium","wot",100.0
1183.8,0.8,1323.625,0.5208333333333334,623.75,1.0,759.4,0.9090909090909091,728.5555555555555,0.75,137,11,6,17,289,2,1,2,1,2,2,2,1,4,0,0.375,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8062375296087373,1.047197551196598,1.570796326794897,1.264518957625227,1.10714871779409,0.7959848484848486,"w",1,27,"2=medium","wot",100.0
848.2222222222222,0.7777777777777778,673.5555555555555,0.494949494949495,427.8888888888889,1.0,778.6666666666666,0.8181818181818182,515.2,0.45,138,10,5,15,225,2,0,2,1,2,2,0,2,4,0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7803475724588205,0.7353144528166684,1.570796326794897,1.130285663790198,1.079913648505585,0.7081818181818182,"w",1,38,"2=medium","wot",100.0
694.2,0.8,809.625,0.4464285714285715,433.0,1.0,503.7777777777778,0.8181818181818182,366.1111111111111,0.5444444444444444,139,16,11,27,729,2,3,2,3,3,3,2,3,3,3,0.375,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.731723705346514,0.8299013445877219,1.570796326794897,1.130285663790198,1.10714871779409,0.7218109668109667,"m",2,22,"3=high","wot",100.0
877.4444444444445,0.75,1046.625,0.5104166666666666,423.6666666666667,1.0,1091.9,0.7,952.7777777777778,0.3555555555555556,140,15,8,23,529,3,3,3,2,2,2,2,2,2,2,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7958155837317724,0.6388651442354112,1.570796326794897,0.9911565864311923,1.047197551196598,0.6631944444444444,"w",1,27,"3=high","wot",100.0
950.5,0.6125,1380.555555555556,0.3968253968253968,622.75,0.8,734.4,0.8,1027.4,0.49,141,15,8,23,529,2,2,3,2,2,3,2,2,3,2,0.2222222222222222,0.2222222222222222,0.0,0.0,0.125,0.0,0.0,0.0,0.1,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6814769687207749,0.775397496610753,1.10714871779409,1.10714871779409,0.8988696814867083,0.6198650793650794,"w",1,31,"3=high","wot",100.0
914.8,0.7111111111111111,847.0,0.140625,608.5,1.0,748.1111111111111,0.8181818181818182,1051.8,0.1777777777777778,142,10,7,17,289,2,1,2,1,2,1,2,2,1,3,0.625,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.1,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3843967744956391,0.4352499069769653,1.570796326794897,1.130285663790198,1.00334585151606,0.5695391414141414,"w",1,25,"2=medium","wot",100.0
427.0,0.6666666666666666,458.5714285714286,0.2747252747252747,353.3333333333333,1.0,435.3,0.7692307692307693,456.3,0.1,143,13,10,23,529,2,2,2,1,3,2,3,3,3,2,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5517078129033035,0.3217505543966422,1.570796326794897,1.069703313529539,0.9553166181245093,0.5621245421245421,"m",2,30,"3=high","wot",100.0
1061.1,0.8,1579.333333333333,0.6049382716049383,578.4444444444445,1.0,700.0,0.8888888888888888,1529.888888888889,0.5444444444444444,145,14,11,25,625,2,2,2,2,3,3,3,3,3,2,0.2222222222222222,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8911225078866527,0.8299013445877219,1.570796326794897,1.230959417340775,1.10714871779409,0.7676543209876543,"w",1,31,"3=high","wot",100.0
1086.777777777778,0.5555555555555556,819.5,0.2777777777777778,634.375,1.0,780.9,0.8333333333333334,689.0,0.2840909090909091,146,9,8,17,289,1,2,2,1,3,1,2,2,1,2,0.5,0.0,0.0,0.0,0.1111111111111111,0.0,0.2222222222222222,0.1111111111111111,0.0,0.0,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5551211675567872,0.5621443548725363,1.570796326794897,1.150261991510932,0.8410686705679302,0.5901515151515152,"w",1,19,"2=medium","wot",100.0
806.1111111111111,0.8888888888888888,616.9,0.2666666666666667,355.5,1.0,383.7777777777778,0.9,660.1111111111111,0.4188034188034188,147,1,2,3,9,0,0,0,0,1,0,1,0,1,0,0.6,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5426391022496526,0.7038403995380125,1.570796326794897,1.249045772398254,1.230959417340775,0.6948717948717948,"m",2,35,"1=low","wot",100.0
1130.0,0.6666666666666666,567.8,0.7363636363636363,453.25,0.8,756.2222222222222,0.7901234567901234,691.1111111111111,0.6049382716049383,148,4,9,13,169,0,0,1,2,2,1,4,1,1,1,0.1,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.0,0.2222222222222222,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,1.031589733535445,0.8911225078866527,1.10714871779409,1.09491407713448,0.9553166181245093,0.7196184062850729,"m",2,33,"1=low","wot",100.0
661.3333333333334,0.9,750.0,0.6049382716049383,505.0,1.0,822.3333333333334,0.8888888888888888,677.2222222222222,0.6049382716049383,149,16,10,26,676,2,2,3,3,3,2,2,2,4,3,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8911225078866527,0.8911225078866527,1.570796326794897,1.230959417340775,1.249045772398254,0.7997530864197531,"m",2,25,"3=high","wot",100.0
387.0,1.0,300.75,0.6666666666666666,372.0,1.0,250.2,1.0,269.9,0.6,150,17,10,27,729,2,4,4,3,3,1,2,2,2,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9553166181245093,0.8860771237926137,1.570796326794897,1.570796326794897,1.570796326794897,0.8533333333333333,"w",1,26,"3=high","wot",100.0
861.6666666666666,0.7111111111111111,940.0,0.2285714285714286,543.3,1.0,1189.75,0.6428571428571429,1518.5,0.2840909090909091,151,6,6,12,144,1,1,1,1,2,1,2,1,2,0,0.6,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.375,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4984804371374331,0.5621443548725363,1.570796326794897,0.9302740141154722,1.00334585151606,0.5733261183261184,"w",1,27,"1=low","wot",100.0
1727.111111111111,0.5,1453.25,0.4711538461538461,741.0,0.5882352941176471,1654.888888888889,0.6666666666666666,2013.111111111111,0.1111111111111111,152,15,6,21,441,3,2,3,2,1,2,1,2,3,2,0.0,0.125,0.0,0.0,0.0,0.2222222222222222,0.0,0.1111111111111111,0.0,0.3333333333333333,0.0,0.5555555555555556,0.2222222222222222,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.7565359836018521,0.3398369094541219,0.8740979656176334,0.9553166181245093,0.7853981633974484,0.4674333836098542,"m",2,32,"3=high","wot",100.0
845.25,0.6805555555555556,1101.4,0.5818181818181818,407.5714285714286,1.0,776.8,0.7111111111111111,938.5,0.5444444444444444,153,5,5,10,100,0,1,2,1,2,1,1,1,1,0,0.2,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.3,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8675859554127737,0.8299013445877219,1.570796326794897,1.00334585151606,0.9701277283473332,0.7035858585858585,"w",1,24,"1=low","wot",100.0
367.3,0.9,402.2222222222222,0.5470085470085471,242.4444444444445,1.0,313.6666666666667,0.9,230.2222222222222,0.3555555555555556,154,15,8,23,529,2,2,3,2,2,3,2,2,3,2,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8324762404293332,0.6388651442354112,1.570796326794897,1.249045772398254,1.249045772398254,0.7405128205128205,"w",1,22,"3=high","wot",100.0
1433.25,0.765625,1645.5,0.50625,837.4,1.0,1154.5,0.765625,1488.5,0.225,155,17,8,25,625,3,4,3,2,3,3,1,2,4,0,0.1,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.7,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7916483261693101,0.4942160444630765,1.570796326794897,1.065435816510739,1.065435816510739,0.6525000000000001,"w",1,19,"3=high","wot",100.0
686.1111111111111,0.8888888888888888,985.9,0.64,673.4444444444445,1.0,846.8888888888889,0.9,753.1111111111111,0.6049382716049383,156,16,8,24,576,2,3,3,1,3,3,2,2,3,2,0.2,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9272952180016123,0.8911225078866527,1.570796326794897,1.249045772398254,1.230959417340775,0.8067654320987654,"m",2,21,"3=high","wot",100.0
513.2222222222222,0.5,620.8,0.4,472.75,1.0,411.0,0.5818181818181818,652.625,0.3472222222222222,157,14,9,23,529,2,4,2,1,3,3,2,3,2,1,0.4,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.375,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.684719203002283,0.6301372460645644,1.570796326794897,0.8675859554127737,0.7853981633974484,0.5658080808080808,"m",2,19,"3=high","wot",100.0
797.7,0.9,708.25,0.3125,628.4444444444445,0.75,715.5,0.8,764.7777777777778,0.253968253968254,158,3,2,5,25,0,0,1,0,1,0,1,0,1,1,0.375,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.5931997761496288,0.528168925616855,1.047197551196598,1.10714871779409,1.249045772398254,0.6032936507936507,"m",2,35,"1=low","wot",100.0
877.1111111111111,0.6666666666666666,710.0,0.4537037037037037,424.75,0.765625,644.5,0.8333333333333334,561.4444444444445,0.3968253968253968,159,5,6,11,121,1,1,2,1,2,0,2,1,1,0,0.2222222222222222,0.0,0.0,0.0,0.0,0.1111111111111111,0.2222222222222222,0.0,0.0,0.0,0.0,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.73903545788562,0.6814769687207749,1.065435816510739,1.150261991510932,0.9553166181245093,0.6232308201058201,"m",2,22,"1=low","wot",100.0
